OTU	Blank	Elos05	Elos06	Elos07	Elos08	Elos09	Elos01	Elos10	Elos11	Elos12	Elos13	Elos02	Elos03	Elos04	Classification
Otu90	0	3	228	142	0	10	2	14	0	5	9	17	550	36	Main genome;Bacteria;Verrucomicrobia;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Puniceicoccus
Otu2138	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Fodinicurvataceae;Rhodovibrio
Otu91	0	113	2	4	6	99	541	0	0	30	0	84	10	691	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrococcales;Halorhodospiraceae;Halorhodospira;Halorhodospira neutriphila
Otu92	0	257	98	141	0	0	427	0	0	16	0	32	356	1373	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae;Candidatus Haloredivivus
Otu423	0	0	0	0	0	0	8	61	0	1	12	34	1	3	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium
Otu280	0	22	0	0	0	178	27	9	0	139	10	31	0	1	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu2133	0	0	0	0	0	0	0	0	0	2	0	1	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;MSBL9;SM23-30
Otu281	0	2	0	0	0	166	0	121	0	13	14	1	0	0	Main genome;Bacteria
Otu1649	0	0	0	0	0	0	0	4	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;CCM11a
Otu420	0	0	0	0	0	0	1	59	0	0	6	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Otu1701	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Kiloniellaceae;Tistlia
Otu1700	0	5	0	0	0	0	0	12	0	7	15	0	0	0	Main genome;Bacteria
Otu1703	0	1	0	0	0	0	0	4	0	0	0	0	0	0	Main genome;Archaea;Euryarchaeota;Thermoplasmata;Marine Benthic Group D and DHVEG-1
Otu1702	0	2	0	0	0	0	0	3	0	0	1	5	0	0	Main genome;Bacteria;Patescibacteria;Microgenomatia
Otu2018	0	0	0	0	0	0	0	0	0	8	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae
Otu2019	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;BRC1
Otu1707	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu1706	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Spirochaetes;Leptospirae;Leptospirales;Leptospiraceae;RBG-16-49-21
Otu2014	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfovermiculus
Otu2015	0	3	0	0	0	0	2	10	0	17	4	11	0	0	Main genome;Bacteria;BRC1
Otu2016	0	0	0	0	0	0	0	0	0	6	1	0	0	0	Main genome;Bacteria;Omnitrophicaeota
Otu2017	0	1	0	0	0	0	1	0	0	2	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae
Otu2010	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
Otu2011	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
Otu2012	0	0	0	0	0	0	0	0	0	5	0	1	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prolixibacteraceae
Otu2013	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halomicrobiaceae
Otu288	0	0	0	0	0	0	0	94	0	0	65	0	0	0	Main genome;Bacteria
Otu421	0	3	0	0	0	0	11	114	0	0	118	2	0	0	Main genome;Bacteria;Marinimicrobia (SAR406 clade)
Otu289	0	9	0	0	0	6	0	257	0	43	54	14	0	0	Main genome;Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae
Otu706	0	0	1	7	0	0	1	38	0	0	13	0	11	1	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
Otu1446	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Spirochaetes;MVP-15
Otu1447	0	0	0	0	0	18	0	0	0	17	0	0	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Unknown Orbales class 1
Otu1444	0	0	0	0	0	4	0	0	0	5	4	0	0	0	Main genome;Bacteria;Patescibacteria;ABY1
Otu1445	0	0	0	0	0	3	0	0	0	0	3	0	0	0	Main genome;Bacteria;Planctomycetes;OM190
Otu1442	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;ODP123
Otu1443	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae
Otu1440	0	0	0	0	0	6	0	4	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio
Otu1441	0	2	0	0	2	7	2	0	0	0	1	5	0	1	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu1448	0	2	0	0	0	7	0	2	0	0	9	2	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;SEEP-SRB1
Otu1449	0	1	0	0	0	5	0	0	0	0	0	0	0	0	Main genome;Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter
Otu487	0	0	0	0	0	101	0	0	0	1	0	0	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria
Otu538	0	0	0	0	0	0	0	0	0	95	0	0	0	0	Main genome;Bacteria
Otu539	0	9	0	0	0	7	0	26	0	111	15	3	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;SB-5
Otu2262	0	0	0	0	0	0	0	2	0	0	3	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Weeksellaceae
Otu530	0	14	0	0	0	0	0	49	0	29	51	14	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu531	0	0	0	0	0	0	0	35	0	0	25	0	0	0	Main genome;Bacteria
Otu60	847	0	0	0	0	0	0	0	0	0	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
Otu471	0	51	1	2	0	0	74	0	0	0	0	23	22	63	Main genome;Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter
Otu470	0	64	0	0	0	0	0	3	0	6	6	29	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu473	0	85	0	0	1	5	93	0	0	26	3	66	0	27	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae;Desulfovermiculus
Otu472	0	58	0	0	0	22	0	17	0	33	61	56	0	0	Main genome;Bacteria;Planctomycetes;OM190
Otu475	0	60	0	0	0	0	0	83	0	54	64	45	0	0	Main genome;Bacteria;Chloroflexi;Dehalococcoidia;GIF9;AB-539-J10
Otu474	0	92	3	2	0	1	98	0	0	3	0	85	14	88	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium
Otu477	0	3	17	87	0	0	49	2	0	4	24	0	2	15	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
Otu476	0	44	0	1	0	0	11	3	0	6	0	20	4	8	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae;Halorussus
Otu479	0	295	124	153	0	11	107	5	0	152	0	132	77	216	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae;Halolamina
Otu478	0	2	6	101	0	0	79	80	0	0	17	0	2	22	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu1158	0	3	0	0	0	0	0	8	0	3	14	2	0	0	Main genome;Bacteria;Planctomycetes;vadinHA49
Otu1159	0	2	0	0	0	0	0	4	0	0	14	4	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;SB-5
Otu63	0	34	0	0	0	118	0	648	0	955	93	149	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae
Otu1150	0	0	0	0	0	2	1	6	0	0	38	0	0	0	Main genome;Bacteria;Cyanobacteria;Oxyphotobacteria;Nostocales;Oscillatoriaceae
Otu1151	0	0	0	0	0	0	0	0	0	0	21	0	0	0	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae
Otu1152	0	0	0	1	0	0	0	2	0	0	26	4	6	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu1153	0	0	0	0	0	0	0	9	0	0	6	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1154	0	5	0	0	0	0	0	0	0	0	15	3	0	0	Main genome;Bacteria;Chlamydiae;Chlamydiae (kingdom);Chlamydiales;Parachlamydiaceae;Neochlamydia
Otu1155	0	0	0	0	0	0	0	1	0	0	8	0	0	0	Main genome;Bacteria;Acidobacteria;Subgroup 22
Otu1156	0	0	0	0	0	0	0	0	0	0	12	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae
Otu1157	0	0	0	0	0	0	0	0	0	0	9	0	0	0	Main genome;Bacteria;Patescibacteria;WWE3
Otu2490	0	0	2	0	0	0	1	0	0	0	1	0	0	0	Main genome;Bacteria;Cyanobacteria;Melainabacteria;Gastranaerophilales
Otu2491	0	0	1	0	0	0	0	1	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Roseimaritima
Otu2492	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu2493	0	0	1	0	0	0	0	0	0	0	0	0	1	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae;Owenweeksia
Otu2494	0	0	1	0	0	0	0	0	0	1	0	1	0	3	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloferacaceae
Otu2495	0	0	1	1	0	0	0	0	0	0	0	0	0	0	No hits
Otu2496	0	0	1	0	0	0	0	1	0	0	1	1	0	0	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Deep Sea Euryarchaeotic Group(DSEG)
Otu2497	0	0	1	0	0	0	0	0	0	0	0	0	1	0	Main genome;Bacteria
Otu2498	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Main genome;Bacteria;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Helicobacteraceae
Otu2499	0	0	0	1	0	0	0	0	0	1	0	0	3	2	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria
Otu613	0	26	1	0	0	0	6	17	0	11	3	30	0	3	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Thiomicrospirales;Thiomicrospiraceae;Thiomicrospira
Otu612	0	42	0	0	0	0	1	25	0	1	53	20	0	0	Main genome;Bacteria;FCPU426
Otu615	0	58	0	0	0	0	0	11	0	22	47	11	0	0	Main genome;Bacteria
Otu614	0	35	10	38	0	0	1	65	0	4	46	31	41	1	No hits
Otu617	0	93	2	2	0	17	86	0	0	30	0	88	2	54	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium
Otu616	0	31	0	0	0	12	29	5	0	8	2	123	0	2	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu62	0	6	232	473	0	0	53	179	0	3	211	4	685	54	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu279	0	228	0	0	0	20	1	60	0	93	199	48	0	0	Main genome;Bacteria;Calditrichaeota;Calditrichia;Calditrichales;Calditrichaceae
Otu278	0	119	3	6	0	0	2	7	0	85	0	82	4	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae
Otu273	0	1	42	70	0	0	9	50	0	0	117	0	147	4	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu272	0	9	23	52	1	0	55	0	0	4	0	0	154	139	Chloroplast;Bacteria (Chloroplast);Cyanobacteria (Chloroplast);Oxyphotobacteria (Chloroplast)
Otu271	0	0	26	31	0	3	0	48	0	0	28	0	155	7	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae;Phaeodactylibacter
Otu270	0	0	70	36	0	0	5	43	0	0	22	1	254	2	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Parvularculaceae;Parvularcula
Otu277	0	160	0	0	0	8	79	10	0	4	4	100	0	7	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu276	0	152	0	34	0	4	234	44	0	30	67	249	61	342	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium
Otu275	0	8	93	106	0	0	3	0	0	0	0	0	174	139	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Hymenobacteraceae;Unknown Hymenobacteraceae order 1
Otu274	0	74	4	12	0	0	70	0	0	6	0	93	20	156	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halobacteroidaceae;Halanaerobacter
Otu105	0	0	0	0	0	0	0	282	0	0	185	2	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu104	0	61	0	0	0	42	5	436	0	61	201	49	0	0	Main genome;Archaea;Euryarchaeota;Thermococci;Methanofastidiosales
Otu1848	0	0	0	0	0	0	0	3	0	0	7	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu106	0	0	0	0	0	0	0	427	0	0	28	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionaceae
Otu101	0	165	4	23	0	34	282	14	0	0	31	672	1	78	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Sphingobacteriales;E6aC02
Otu100	0	14	0	1	0	21	2	167	0	54	440	218	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu103	0	2	256	180	0	0	63	10	0	7	21	2	484	36	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Algisphaera
Otu102	0	26	0	17	0	3	371	335	0	44	78	434	1	5	Main genome;Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02
Otu1842	0	0	0	0	0	0	0	3	0	0	0	1	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B)
Otu1843	0	0	0	0	0	0	0	5	0	0	5	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;PS-B29
Otu1840	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1841	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;BRC1
Otu1846	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodovibrionales;Fodinicurvataceae;Fodinicurvata
Otu1847	0	27	0	2	1	16	13	56	0	74	69	101	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu1844	0	0	0	0	0	0	0	5	0	0	3	1	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu1845	0	4	0	0	0	5	9	15	0	12	1	18	0	1	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosalsimonas
Otu295	0	1	0	0	0	0	0	11	0	0	4	0	0	0	No hits
Otu294	0	2	0	0	0	0	0	245	0	29	2	20	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu297	0	22	0	0	0	0	0	119	0	47	50	22	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;AKAU3564 sediment group
Otu296	0	1	0	1	0	5	10	293	0	0	87	15	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu2388	0	0	0	0	0	0	2	0	0	0	0	1	0	7	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halobacteroidaceae
Otu2389	0	0	0	0	0	0	0	0	0	0	0	0	0	2	No hits
Otu293	0	7	0	0	0	14	0	97	0	0	3	47	0	0	Main genome;Bacteria;Patescibacteria;Microgenomatia
Otu292	0	0	0	0	0	0	0	263	0	0	13	0	0	0	Main genome;Bacteria
Otu2384	0	1	1	0	0	0	3	0	0	0	0	0	3	4	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast);Chlorophyceae (Chloroplast)
Otu2385	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia
Otu2386	0	2	0	0	0	0	0	0	0	0	0	0	0	3	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halobacteroidaceae
Otu2292	0	0	0	0	0	0	0	2	0	0	3	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu2380	0	0	0	0	0	0	3	0	0	0	0	3	0	4	Main genome;Bacteria;Firmicutes;Clostridia;Clostridiales
Otu2381	0	6	3	2	0	0	7	0	0	2	0	1	6	22	Main genome;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae
Otu2382	0	0	0	0	0	0	0	0	0	0	0	0	0	2	No hits
Otu2383	0	0	0	0	0	0	1	0	0	1	0	1	0	13	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu499	0	0	0	4	0	0	4	57	0	0	16	0	3	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae
Otu2548	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Ignavibacteria;Ignavibacteriales
Otu2549	0	0	0	0	0	1	4	1	0	0	2	3	0	1	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta
Otu2546	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfatiglans
Otu2547	0	0	0	0	0	1	0	1	0	2	2	0	0	0	Main genome;Bacteria;Planctomycetes;vadinHA49
Otu2544	0	0	0	0	0	3	0	0	0	3	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Ignavibacteria;OPB56
Otu2545	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;0319-6G20
Otu2542	0	0	0	0	0	1	0	0	0	0	1	0	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031
Otu2543	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Main genome;Bacteria
Otu2540	0	0	0	0	0	1	0	0	0	1	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu2541	0	0	0	0	0	1	0	1	0	0	2	2	0	0	Main genome;Bacteria;Patescibacteria;Microgenomatia
Otu497	0	8	0	0	0	0	0	29	0	8	1	3	0	0	Main genome;Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Lenti-02
Otu496	0	2	0	0	0	11	16	0	0	0	0	0	0	1	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halobacteroidaceae
Otu1926	0	6	0	0	0	0	0	1	0	19	1	4	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Marinilabiliaceae
Otu495	0	3	0	0	0	0	29	0	0	35	0	0	0	2	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu1936	0	0	0	0	0	1	0	0	0	11	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae
Otu1937	0	0	0	0	0	0	0	0	0	4	0	0	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu1934	0	1	0	0	0	0	0	0	0	3	0	0	0	0	Main genome;Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halarsenatibacter
Otu1935	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Nanohaloarchaeia;Nanohaloarchaeales;Nanohaloarchaeaceae
Otu1932	0	0	0	0	0	0	0	0	0	6	0	0	0	0	Main genome;Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Unknown Halobacteriales class 1
Otu1933	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Flavobacteriales;Cryomorphaceae
Otu1930	0	2	0	0	0	0	0	3	0	4	4	1	0	0	Main genome;Bacteria;LCP-89
Otu1931	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria
Otu441	0	3	0	1	0	0	0	2	0	0	27	9	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Pla1 lineage
Otu1938	0	1	0	0	0	0	0	4	0	17	8	22	0	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;ADurb.Bin120
Otu1939	0	0	0	0	0	0	0	0	0	8	0	0	0	0	Main genome;Bacteria
Otu323	0	19	0	0	0	14	0	82	0	10	86	0	0	0	Main genome;Bacteria;Patescibacteria;ABY1
Otu322	0	85	0	0	0	0	0	0	0	11	122	116	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1705	0	0	0	0	0	0	0	4	0	0	0	0	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
Otu859	0	0	0	14	0	0	7	26	0	2	1	0	1	1	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu858	0	0	1	12	0	0	0	0	0	0	0	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu857	0	0	0	19	0	0	4	0	0	0	0	0	4	0	Main genome;Bacteria;BRC1
Otu856	0	1	8	22	0	0	24	0	0	0	0	1	0	7	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
Otu855	0	1	0	13	0	0	2	12	0	0	28	1	0	0	Main genome;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02
Otu854	0	0	4	26	0	0	1	0	0	0	0	0	15	3	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42
Otu853	0	0	22	61	0	0	0	32	0	0	5	0	11	1	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales
Otu852	0	0	26	72	0	0	16	18	0	0	7	0	50	10	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
Otu851	0	0	4	12	0	0	0	0	0	0	1	0	0	2	Main genome;Bacteria
Otu850	0	0	0	18	0	0	11	41	0	0	33	6	0	3	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta 2
Otu762	0	3	0	0	0	0	0	10	0	0	36	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu1661	0	0	1	1	0	0	0	10	0	0	3	0	13	0	Main genome;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b
Otu989	0	0	0	0	0	5	1	31	0	0	3	0	0	0	Main genome;Bacteria;Patescibacteria;ABY1
Otu1622	0	0	0	0	0	0	0	10	0	4	7	2	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae
Otu1623	0	0	0	3	0	0	1	7	0	0	2	0	13	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42
Otu1620	0	0	0	0	0	0	0	6	0	0	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidetes BD2-2
Otu1621	0	0	0	0	0	0	0	4	0	0	0	2	2	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae
Otu2159	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu2158	0	0	0	0	0	0	0	1	0	2	3	0	0	0	Main genome;Archaea;Asgardaeota;Odinarchaeia
Otu1624	0	0	0	0	0	0	0	4	0	0	0	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Cytophagales;Amoebophilaceae
Otu1625	0	0	0	0	0	0	0	5	0	0	1	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu2155	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Archaea;Nanoarchaeaeota;Woesearchaeia
Otu2154	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Main genome;Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sediminispirochaeta
Otu2157	0	0	0	0	0	0	0	1	0	0	3	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu2156	0	0	0	1	0	0	0	0	0	0	3	0	0	0	Main genome;Bacteria;Bacteroidetes;Bacteroidia;Chitinophagales;Saprospiraceae
Otu2151	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria
Otu2150	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Kiritimatiellaeota;Kiritimatiellae;WCHB1-41
Otu2153	0	0	0	0	0	0	0	0	0	0	4	0	0	0	Main genome;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
Otu2152	0	2	0	0	0	0	2	3	0	0	6	16	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;MidBa8
Otu715	0	0	0	0	0	0	0	10	0	0	1	0	0	0	Main genome;Bacteria
Otu2029	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Main genome;Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;Bradymonadaceae
